,Link,Job Title,Company Name,Salary,Date of Posting
37,https://in.indeed.com/rc/clk?jk=668da55e6e8225ab&fccid=57d9d97a05c4ff41&vjs=3,newAssociate Data Analyst,BlueOptima,N/A,Posted20 days ago
38,https://in.indeed.com/company/MedTourEasy/jobs/Healthcare-Data-Analyst-badec9fe1a31e5ae?fccid=aa170b94b6f3f104&vjs=3,Healthcare Data Analyst,MedTourEasy,"₹9,80,000 - ₹12,50,000 a year",Posted20 days ago
39,https://in.indeed.com/company/DeltaX/jobs/Digital-Marketing-Campaign-Analyst-1de27ba574259d74?fccid=1a99dfb1677266bb&vjs=3,newDigital Marketing Campaign Analyst - Freshers,DeltaX,"₹12,000 - ₹20,000 a month",Posted20 days ago
40,https://in.indeed.com/rc/clk?jk=925df34442068ba1&fccid=0d6de80ab08e58c2&vjs=3,newResearch Analyst-Intern,The Gene Box,N/A,Posted20 days ago
41,https://in.indeed.com/company/BTC/jobs/Data-Analyst-6394378df8e8996c?fccid=f1a69240ddf3cc5d&vjs=3,Data Analyst,BTC,"₹3,50,000 - ₹4,00,000 a year",Posted20 days ago
42,https://in.indeed.com/rc/clk?jk=6b8521f12eba5172&fccid=f057e04c37cca134&vjs=3,newAnalyst-Data Science,Amex,N/A,Posted20 days ago
43,https://in.indeed.com/rc/clk?jk=eff65e6d9acc874b&fccid=9e857da74fe8bb4a&vjs=3,Data Analyst,Kelly Services Internal,N/A,Posted20 days ago
44,https://in.indeed.com/company/Auxilo-Finserve/jobs/Business-Analyst-f48826fa00667702?fccid=bc684568036651ec&vjs=3,newBusiness Analyst,Auxilo Finserve,"₹7,00,000 a year",Posted20 days ago
45,https://in.indeed.com/company/Auxilo-Finserve/jobs/Business-Analyst-f48826fa00667702?fccid=bc684568036651ec&vjs=3,newBusiness Analyst,Auxilo Finserve,"₹7,00,000 a year",EmployerActive 2 days ago
46,https://in.indeed.com/rc/clk?jk=98a501ae41bb51fb&fccid=fbfea78afea3fa1b&vjs=3,Data Analyst-I,MediBuddy,N/A,EmployerActive 2 days ago
47,https://in.indeed.com/company/Kredent-InfoEdge-Pvt.Ltd./jobs/Research-Analyst-65a796df14114ad8?fccid=504f2a6119107983&vjs=3,Research Analyst,Kredent InfoEdge Pvt.Ltd.,"₹3,00,000 - ₹12,00,000 a year",EmployerActive 2 days ago
48,https://in.indeed.com/rc/clk?jk=72f6a31dc9fbc9cc&fccid=aaf3b433897ea465&vjs=3,newReference Data Analyst,"JPMorgan Chase Bank, N.A.",N/A,EmployerActive 2 days ago
49,https://in.indeed.com/company/Simply-logistics-pvt-ltd/jobs/Data-Analyst-4559db7f1b8f249a?fccid=ba967bef33ab10ff&vjs=3,newData Analyst,Simply logistics pvt ltd,"₹10,164 - ₹30,000 a month",EmployerActive 2 days ago
50,https://in.indeed.com/company/Open-Secret/jobs/Data-Analyst-ebba11b02f0a4afe?fccid=9c5de7503ba75f8b&vjs=3,Data Analyst,Open Secret,"₹25,000 - ₹50,000 a month",EmployerActive 2 days ago
51,https://in.indeed.com/company/RealtyAI/jobs/Data-Analyst-01b5f5782195116f?fccid=edf4facef7bb6c6e&vjs=3,Data Analyst,RealtyAI,"₹40,000 - ₹50,000 a month",EmployerActive 2 days ago
52,https://in.indeed.com/rc/clk?jk=bf9980020efdbfbd&fccid=9e215d88a6b33622&vjs=3,newGlobal Learning Administration Services-Learning Admin-GTO A...,Deloitte,N/A,EmployerActive 2 days ago
53,https://in.indeed.com/rc/clk?jk=2261030b7cd8317e&fccid=8d25321c1defe73f&vjs=3,"Data Scientist - Predictive Analysis, Time Series Forecastin...",Wipro Limited,N/A,EmployerActive 2 days ago
54,https://in.indeed.com/company/Ecolibrium-Energy-Pvt-Ltd/jobs/Business-Analyst-59c91464a74de0f0?fccid=9e0ce7dc2de08b28&vjs=3,newBusiness Analyst,Ecolibrium Energy Pvt Ltd,"₹5,00,000 - ₹9,00,000 a year",EmployerActive 2 days ago
55,https://in.indeed.com/rc/clk?jk=69db6522b038f853&fccid=aaf3b433897ea465&vjs=3,AI/ML Data Annotation Analyst,"JPMorgan Chase Bank, N.A.",N/A,EmployerActive 2 days ago
56,https://in.indeed.com/company/Authum-Investment-&-Infrastructure-Limited/jobs/Equity-Research-Analyst-82fbdf3ebca61959?fccid=0bf1236293166acd&vjs=3,newEquity Research Analyst,Authum Investment & Infrastructure Limited,"₹6,00,000 - ₹12,38,757 a year",EmployerActive 2 days ago
57,https://in.indeed.com/company/Genius-Attestation-Services-&-IT-Solution-Pvt.-Ltd./jobs/Business-Analyst-86098cff8ec8def9?fccid=cbbaa0a1313b116b&vjs=3,newBusiness Analyst (WFH),Genius Attestation Services & IT Solution Pvt....,"₹20,000 a month",EmployerActive 2 days ago
58,https://in.indeed.com/rc/clk?jk=92e9871ebeea28f1&fccid=aaf3b433897ea465&vjs=3,newData Transformation (Alteryx) - Analyst,"JPMorgan Chase Bank, N.A.",N/A,EmployerActive 2 days ago
59,https://in.indeed.com/company/BTC/jobs/Data-Research-Analyst-Baner-c9d9faedec6d416d?fccid=f1a69240ddf3cc5d&vjs=3,Data Research Analyst required for Pune Baner,BTC,"₹2,00,000 - ₹4,00,000 a year",EmployerActive 2 days ago
60,https://in.indeed.com/company/Gunjan-App-Studio-&-Solutions/jobs/Firebase-Data-Analyst-93eb155f15065cd9?fccid=6a139d08eb706014&vjs=3,Firebase Data Analyst,GunjanApps Studios & Solutions LLP,"₹20,000 - ₹40,000 a month",EmployerActive 3 days ago
61,https://in.indeed.com/rc/clk?jk=15d856ce013a745d&fccid=2b6ec1ae12219512&vjs=3,Analyst - Data Quality and Analytics,FullContact,N/A,EmployerActive 3 days ago
62,https://in.indeed.com/rc/clk?jk=c61c9b4a2887ad85&fccid=057abf3fd357e717&vjs=3,newSQL Developer and Data Analyst,Barclays,N/A,EmployerActive 3 days ago
63,https://in.indeed.com/rc/clk?jk=6a2822c58fbe0ea3&fccid=683f563b5cc25b70&vjs=3,newAnalyst Data Operations-50254810,Nielsen,N/A,EmployerActive 3 days ago
64,https://in.indeed.com/company/jobnskills/jobs/Data-Analyst-32cdb4ad928bbd69?fccid=fecda43d68806cdd&vjs=3,Data Analyst,T&N Business Services Pvt. Ltd.,"₹5,50,000 a year",EmployerActive 3 days ago
65,https://in.indeed.com/company/Momspresso/jobs/Senior-Data-Analyst-d6d49ab7909f9c8a?fccid=d9ee9addab5d4b47&vjs=3,Senior Data Analyst,momspresso,"₹10,00,000 - ₹20,00,000 a year",EmployerActive 3 days ago
66,https://in.indeed.com/rc/clk?jk=6bdb3be0d44e737b&fccid=82e2c70af47d511b&vjs=3,newSenior Data Analyst,ANZ Banking Group,N/A,EmployerActive 3 days ago
67,https://in.indeed.com/company/Ghost-Kitchens-India-Pvt-Ltd/jobs/Data-Analyst-083c6a800ce605b4?fccid=a3bcd9c610b7aca3&vjs=3,Data Analyst,Ghost Kitchens India Pvt Ltd,"₹30,000 - ₹50,000 a month",EmployerActive 3 days ago
68,https://in.indeed.com/rc/clk?jk=28398de3eebd3a00&fccid=8d25321c1defe73f&vjs=3,newBusiness Analyst,Wipro Limited,N/A,EmployerActive 3 days ago
69,https://in.indeed.com/company/Blackstone-Group-Technologies-Pvt-Ltd/jobs/Data-Analyst-fa9ded51ec738801?fccid=8690aaa5f0e4c132&vjs=3,newData Analyst,Blackstone Group Technologies Pvt Ltd,"₹15,000 a month",EmployerActive 3 days ago
70,https://in.indeed.com/company/NAGA-Foods/jobs/Data-Analyst-d1263436939cbe06?fccid=16ac098e55313666&vjs=3,newData Analyst,NAGA Foods,"₹15,000 - ₹20,000 a month",EmployerActive 3 days ago
